experiment_id,model_name,pretrain_dataset,checkpoint_name,group_by,group_value,n_total_events,n_valid_events,n_invalid_events,coverage_rate,MAE,MAE_std_err,RMSE,RMSE_std_err,MAPE,MAPE_std_err,Pearson,Pearson_std_err,median_abs_error,std_abs_error
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,global,all,10334,9603,731,0.9292626282175344,25.895976110980943,0.16221556343679394,30.385750854804915,0.16221556343679394,28.764207402383263,0.16902587163015198,-0.05899361759674581,0.01018790111558859,25.234375,15.89629756483509
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_0,752,664,88,0.8829787234042553,37.22329160391566,0.5996193018879579,40.30273184051774,0.5996193018879579,37.585728781828585,0.5948076117359253,-0.027679008368567303,0.038851212668646135,39.234375,15.451108567948895
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_1,765,684,81,0.8941176470588236,25.26119905884503,0.5464169868601984,29.023285478813175,0.5464169868601984,27.91511889063754,0.598981606485678,-0.10132519810810524,0.03809490395157464,26.08203125,14.29065856054558
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_2,704,684,20,0.9715909090909091,16.320078353435672,0.4111005579375264,19.5433739891063,0.4111005579375264,22.89395489475932,0.5824873347878495,0.12505445793563744,0.03799138238738404,16.14453125,10.751674726097193
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_3,781,755,26,0.9667093469910372,22.22159561258278,0.5366083824369249,26.668342119934,0.5366083824369249,25.09633145555209,0.5979522138237887,-0.04819109810120705,0.036399685105532695,21.4453125,14.744529828268096
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_4,724,702,22,0.9696132596685083,35.525863603988604,0.6426891632218993,39.396035789102605,0.6426891632218993,35.5496776833314,0.6174936316866317,-0.11161273466025594,0.037560286729881896,37.158203125,17.02823100286848
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_5,679,664,15,0.9779086892488954,28.89190747364458,0.5482226059105726,32.16063131353107,0.5482226059105726,31.245998571595898,0.5870187388045606,0.04477361294968493,0.03882712719243169,29.173828125,14.126708357548678
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_6,725,709,16,0.9779310344827586,24.55296302009873,0.5901293263332288,29.1506278135048,0.5901293263332288,26.893298251281635,0.633601477200695,-0.02848847109006231,0.03759360607660469,24.08203125,15.713405386966375
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_7,780,698,82,0.8948717948717949,36.44132230479943,0.6158093655898516,39.90822410602229,0.6158093655898516,36.74025896975755,0.6120343431084434,-0.08926826549608992,0.03775357136138583,39.234375,16.269492308435026
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_8,796,740,56,0.9296482412060302,13.942366976351352,0.334736209345356,16.652488132106782,0.334736209345356,19.546704870325822,0.4666448026815053,0.06133830125093249,0.03674119574126801,12.501953125,9.105809359233506
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_9,660,643,17,0.9742424242424242,26.759161158631414,0.5813900011202997,30.55152896814691,0.5813900011202997,29.226900308214244,0.6183198292742603,0.05747045024660318,0.03943234391021457,26.59765625,14.742564782896892
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_10,769,602,167,0.7828348504551366,28.986717452242527,0.5713854117629836,32.1989366982673,0.5713854117629836,31.955248325696722,0.6244106428337264,0.06016956050775165,0.04075086142214878,29.59765625,14.019334358052943
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_11,688,651,37,0.9462209302325582,21.127928187403995,0.5006349904976068,24.689126975202285,0.5006349904976068,25.34285634819197,0.5899426510214982,-0.10724155117673984,0.03902705887785002,20.71875,12.773552415266508
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_12,568,508,60,0.8943661971830986,19.851270300196852,0.635704408407467,24.48195132592112,0.635704408407467,23.103975460419594,0.7270258158886128,0.004122737945911951,0.04445504464213314,17.505859375,14.328049699568092
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,subject_id,person_13,943,899,44,0.953340402969247,25.544154963848722,0.5043535870796585,29.684756475275723,0.5043535870796585,29.38800894177179,0.5661132960252353,-0.05179321348749955,0.03334421443979716,26.11328125,15.122199383003343
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,discard_reason,,9603,9603,0,1.0,25.895976110980943,0.16221556343679394,30.385750854804915,0.16221556343679394,28.764207402383263,0.16902587163015198,-0.05899361759674581,0.01018790111558859,25.234375,15.89629756483509
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,discard_reason,annotated_failure_interval,447,0,447,0.0,,,,,,,,,,
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,discard_reason,before_window_seconds,90,0,90,0.0,,,,,,,,,,
TSCAN_PURE,TSCAN,PURE,PURE_TSCAN.pth,discard_reason,window_out_of_prediction_bounds,194,0,194,0.0,,,,,,,,,,
